,ID,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,Professor,ZIP,LAT,LNG,id
3788,2018000101,3.7,0.0,THE 100,Orthodox Christianity,21,0%,3,Yes,0,Robert Fortuin,92563,33.580016,-117.14736,83
3789,2018000101,4.0,0.0,Chapel,Chapel,21,0%,3,Yes,0,John Reimann,92563,33.580016,-117.14736,46
3790,2018000101,4.0,0.0,INT 310,Modern European Thought &amp; Culture,21,0%,3,Yes,0,Evan Getz,92563,33.580016,-117.14736,25
3791,2018000101,0.0,0.0,HUM 498,Capstone I: Research in Humanities,21,0%,3,Yes,0,David Williams,92563,33.580016,-117.14736,20
3792,2018000102,4.0,2.35,Chapel,Chapel,27,100%,2,No,2,John Reimann,92114,32.707755999999996,-117.055095,46
3793,2018000102,2.7,2.35,FIN 430,Corporate Finance,27,93.02%,2,No,2,Pete Boukouzis,92114,32.707755999999996,-117.055095,79
3794,2018000102,2.7,2.35,MKT 260,Principles of Marketing,27,73.53%,2,No,2,Diana Sifford,92114,32.707755999999996,-117.055095,22
3795,2018000102,2.3,2.35,SPA 100,Spanish I,27,93.75%,2,No,2,David Orozco,92114,32.707755999999996,-117.055095,19
3796,2018000102,1.7,2.35,THE 100,Orthodox Christianity,27,0%,2,No,2,Robert Fortuin,92114,32.707755999999996,-117.055095,83
3797,2018000102,0.0,0.0,BUS 310,Business Leadership,27,66.67%,2,No,2,Diana Sifford,92114,32.707755999999996,-117.055095,22
3798,2018000102,4.0,0.0,COM 105,Oral Communication,27,50%,2,No,2,Jim Getman,92114,32.707755999999996,-117.055095,41
3799,2018000102,0.0,0.0,FIN 410,Personal Finance and Investment,27,80%,2,No,2,Nemanja Selezan,92114,32.707755999999996,-117.055095,76
3800,2018000102,4.0,0.0,MGT 270,Management Information Systems,27,50%,2,No,2,Jim Getman,92114,32.707755999999996,-117.055095,41
3801,2018000102,0.0,0.0,SPA 105,Spanish II,27,100%,2,No,2,David Orozco,92114,32.707755999999996,-117.055095,19
3802,2018000103,4.0,0.77,Chapel,Chapel,20,100%,2,Yes,0,John Reimann,92571,33.828396000000005,-117.20766,46
3803,2018000103,0.0,0.77,MTH 100,College Algebra,20,80.39%,2,Yes,0,Helen Lee,92571,33.828396000000005,-117.20766,34
3804,2018000103,0.0,0.77,THE 100,Orthodox Christianity,20,0%,2,Yes,0,Robert Fortuin,92571,33.828396000000005,-117.20766,83
3805,2018000103,2.3,0.77,WRI 100,College Composition I,20,68.89%,2,Yes,0,Tricia Woodward,92571,33.828396000000005,-117.20766,90
3806,2018000103,0.0,0.77,BIO 100,Natural World: Biology,20,80.65%,2,Yes,0,Nick Szyndlar,92571,33.828396000000005,-117.20766,77
3807,2018000103,0.0,0.0,COM 105,Oral Communication,20,25%,2,Yes,0,Jim Getman,92571,33.828396000000005,-117.20766,41
3808,2018000103,0.0,0.0,INT 110,Critical Reasoning,20,25%,2,Yes,0,Garrett Miller,92571,33.828396000000005,-117.20766,29
3809,2018000103,0.0,0.0,WRI 105,College Composition II,20,25%,2,Yes,0,Evan Getz,92571,33.828396000000005,-117.20766,25
3810,2018000103,0.0,0.0,MTH 100,College Algebra,20,25%,2,Yes,0,Kelly DeGrassie,92571,33.828396000000005,-117.20766,57
3811,2018000103,0.0,0.0,Chapel,Chapel,20,0%,2,Yes,0,John Reimann,92571,33.828396000000005,-117.20766,46
3812,2018000104,2.7,2.58,COM 105,Oral Communication,18,100%,2,No,1,Jim Getman,93455,34.831792,-120.43350900000002,41
3813,2018000104,4.0,2.58,KIN 200,Introduction to Kinesiology,18,100%,2,No,1,Nick Szyndlar,93455,34.831792,-120.43350900000002,77
3814,2018000104,1.3,2.58,MTH 100,College Algebra,18,100%,2,No,1,Kelly DeGrassie,93455,34.831792,-120.43350900000002,57
3815,2018000104,4.0,2.58,Chapel,Chapel,18,96.97%,2,No,1,John Reimann,93455,34.831792,-120.43350900000002,46
3816,2018000104,2.3,2.58,WRI 100,College Composition I,18,97.73%,2,No,1,Bethany Getz,93455,34.831792,-120.43350900000002,10
3817,2018000104,0.0,0.0,KIN 100,Fundamentals of Nutrition,18,100%,2,No,1,Jessica Rodriguez,93455,34.831792,-120.43350900000002,40
3818,2018000104,0.0,0.0,PSY 150,Introduction to Psychology,18,100%,2,No,1,Mili Metz,93455,34.831792,-120.43350900000002,70
3819,2018000104,0.0,0.0,WRI 105,College Composition II,18,100%,2,No,1,Evan Getz,93455,34.831792,-120.43350900000002,25
3820,2018000104,4.0,0.0,MTH 105,Introduction to Statistics,18,100%,2,No,1,Helen Lee,93455,34.831792,-120.43350900000002,34
3821,2018000105,4.0,3.35,Chapel,Chapel,18,100%,3,No,1,John Reimann,92592,33.511228,-117.042396,46
3822,2018000105,3.7,3.35,KIN 200,Introduction to Kinesiology,18,96.88%,3,No,1,Nick Szyndlar,92592,33.511228,-117.042396,77
3823,2018000105,2.7,3.35,MTH 100,College Algebra,18,93.33%,3,No,1,Kelly DeGrassie,92592,33.511228,-117.042396,57
3824,2018000105,3.7,3.35,THE 100,Orthodox Christianity,18,0%,3,No,1,Robert Fortuin,92592,33.511228,-117.042396,83
3825,2018000105,3.3,3.35,WRI 100,College Composition I,18,97.73%,3,No,1,Bethany Getz,92592,33.511228,-117.042396,10
3826,2018000105,0.0,0.0,KIN 100,Fundamentals of Nutrition,18,83.33%,3,No,1,Jessica Rodriguez,92592,33.511228,-117.042396,40
3827,2018000105,0.0,0.0,MTH 105,Introduction to Statistics,18,100%,3,No,1,Christos Korgan,92592,33.511228,-117.042396,15
3828,2018000105,4.0,0.0,THE 105,New Testament,18,0%,3,No,1,Robert Fortuin,92592,33.511228,-117.042396,83
3829,2018000105,0.0,0.0,WRI 105,College Composition II,18,83.33%,3,No,1,Evan Getz,92592,33.511228,-117.042396,25
3830,2018000106,4.0,2.85,Chapel,Chapel,18,96.97%,2,Yes,0,John Reimann,0,0.0,0.0,46
3831,2018000106,3.0,2.85,ECO 100,Introduction to Economics,18,88.24%,2,Yes,0,Thomas Smith,0,0.0,0.0,89
3832,2018000106,3.7,2.85,KIN 200,Introduction to Kinesiology,18,93.75%,2,Yes,0,Nick Szyndlar,0,0.0,0.0,77
3833,2018000106,0.7,2.85,MTH 100,College Algebra,18,90.20%,2,Yes,0,Helen Lee,0,0.0,0.0,34
3834,2018000106,4.0,2.85,THE 100,Orthodox Christianity,18,0%,2,Yes,0,Robert Fortuin,0,0.0,0.0,83
3835,2018000106,4.0,0.0,INT 100,Interdisciplinary Liberal Arts,18,100%,2,Yes,0,Garrett Miller,0,0.0,0.0,29
3836,2018000106,4.0,0.0,THE 105,New Testament,18,0%,2,Yes,0,Robert Fortuin,0,0.0,0.0,83
3837,2018000106,4.0,0.0,WRI 100,College Composition I,18,100%,2,Yes,0,Evan Getz,0,0.0,0.0,25
3839,2018000108,4.0,3.4,Chapel,Chapel,19,93.94%,2,Yes,3,John Reimann,0,0.0,0.0,46
3840,2018000108,4.0,3.4,COM 100,Introduction to Communication,19,88.24%,2,Yes,3,Jim Getman,0,0.0,0.0,41
3841,2018000108,3.3,3.4,ECO 100,Introduction to Economics,19,76.47%,2,Yes,3,Thomas Smith,0,0.0,0.0,89
3842,2018000108,3.7,3.4,THE 100,Orthodox Christianity,19,0%,2,Yes,3,Robert Fortuin,0,0.0,0.0,83
3843,2018000108,3.3,3.4,WRI 105,College Composition II,19,75.56%,2,Yes,3,Tricia Woodward,0,0.0,0.0,90
3844,2018000108,2.7,3.4,MTH 100,College Algebra,19,92.16%,2,Yes,3,Helen Lee,0,0.0,0.0,34
3845,2018000108,4.0,0.0,INT 100,Interdisciplinary Liberal Arts,19,100%,2,Yes,3,Garrett Miller,0,0.0,0.0,29
3846,2018000108,2.3,0.0,THE 105,New Testament,19,0%,2,Yes,3,Robert Fortuin,0,0.0,0.0,83
3847,2018000108,0.0,0.0,KIN 100,Fundamentals of Nutrition,19,100%,2,Yes,3,Jessica Rodriguez,0,0.0,0.0,40
3848,2018000108,0.0,0.0,MTH 105,Introduction to Statistics,19,100%,2,Yes,3,Helen Lee,0,0.0,0.0,34
3849,2018000109,3.3,3.51,BIO 305,Human Physiology &amp; Anatomy I,20,93.18%,3,No,1,Brady Rice,92544,33.648169,-116.89530800000001,11
3850,2018000109,0.0,3.51,BIO 415,Molecular Biology,20,65%,3,No,1,Gor Sarkisyan,92544,33.648169,-116.89530800000001,33
3851,2018000109,4.0,3.51,Chapel,Chapel,20,100%,3,No,1,John Reimann,92544,33.648169,-116.89530800000001,46
3852,2018000109,3.3,3.51,PHY 105,Physics I and LAB,20,97.30%,3,No,1,Kelly DeGrassie,92544,33.648169,-116.89530800000001,57
3853,2018000109,4.0,3.51,THE 100,Orthodox Christianity,20,0%,3,No,1,Robert Fortuin,92544,33.648169,-116.89530800000001,83
3854,2018000109,0.7,0.0,BIO 310,Human Physiology and Anatomy II,20,83.33%,3,No,1,Joseph Moon,92544,33.648169,-116.89530800000001,49
3856,2018000109,4.0,0.0,THE 105,New Testament,20,0%,3,No,1,Robert Fortuin,92544,33.648169,-116.89530800000001,83
3857,2018000109,4.0,0.0,Chapel,Chapel,20,0%,3,No,1,John Reimann,92544,33.648169,-116.89530800000001,46
3858,2018000109,4.0,0.0,INT 310,Modern European Thought &amp; Culture,20,0%,3,No,1,Evan Getz,92544,33.648169,-116.89530800000001,25
3859,2018000110,4.0,1.36,Chapel,Chapel,24,96.97%,2,No,3,John Reimann,92078,33.117154,-117.180627,46
3860,2018000110,3.3,1.36,COM 105,Oral Communication,24,74%,2,No,3,Jim Getman,92078,33.117154,-117.180627,41
3861,2018000110,0.0,1.36,INT 200,Classical Rhetoric,24,56.67%,2,No,3,Evan Getz,92078,33.117154,-117.180627,25
3862,2018000110,1.0,1.36,MGT 100,Foundations of Management,24,68.97%,2,No,3,Pete Boukouzis,92078,33.117154,-117.180627,79
3863,2018000110,0.0,1.36,SPA 100,Spanish I,24,77.78%,2,No,3,David Orozco,92078,33.117154,-117.180627,19
3864,2018000110,0.7,1.36,KIN 110,Weight Training,24,0%,2,No,3,Alyssa Ramos,92078,33.117154,-117.180627,4
3865,2018000111,3.0,3.51,ASL 100,American Sign Language I,19,96.43%,2,Yes,0,Rebecca Coleman,90043,33.988504999999996,-118.336358,82
3866,2018000111,4.0,3.51,Chapel,Chapel,19,100%,2,Yes,0,John Reimann,90043,33.988504999999996,-118.336358,46
3867,2018000111,4.0,3.51,COM 105,Oral Communication,19,96%,2,Yes,0,Jim Getman,90043,33.988504999999996,-118.336358,41
3868,2018000111,2.7,3.51,MGT 100,Foundations of Management,19,100%,2,Yes,0,Pete Boukouzis,90043,33.988504999999996,-118.336358,79
3869,2018000111,4.0,3.51,WRI 090,Intermediate Composition,19,93.48%,2,Yes,0,Tricia Woodward,90043,33.988504999999996,-118.336358,90
3870,2018000111,4.0,3.51,THE 100,Orthodox Christianity,19,0%,2,Yes,0,Robert Fortuin,90043,33.988504999999996,-118.336358,83
3871,2018000111,0.0,0.0,ASL 105,American Sign Language II,19,100%,2,Yes,0,Rebecca Coleman,90043,33.988504999999996,-118.336358,82
3872,2018000111,4.0,0.0,ECO 110,Microeconomics,19,100%,2,Yes,0,Bari Berman,90043,33.988504999999996,-118.336358,9
3873,2018000111,3.3,0.0,MTH 100,College Algebra,19,100%,2,Yes,0,Helen Lee,90043,33.988504999999996,-118.336358,34
3874,2018000111,4.0,0.0,THE 105,New Testament,19,0%,2,Yes,0,Robert Fortuin,90043,33.988504999999996,-118.336358,83
3875,2018000111,4.0,0.0,WRI 100,College Composition I,19,100%,2,Yes,0,Evan Getz,90043,33.988504999999996,-118.336358,25
3876,2018000111,4.0,0.0,Chapel,Chapel,19,0%,2,Yes,0,John Reimann,90043,33.988504999999996,-118.336358,46
3877,2018000112,4.0,3.08,Chapel,Chapel,20,100%,2,Yes,1,John Reimann,90037,34.002719,-118.28748700000001,46
3878,2018000112,3.7,3.08,COM 105,Oral Communication,20,100%,2,Yes,1,Jim Getman,90037,34.002719,-118.28748700000001,41
3879,2018000112,1.7,3.08,MGT 100,Foundations of Management,20,100%,2,Yes,1,Pete Boukouzis,90037,34.002719,-118.28748700000001,79
3880,2018000112,2.7,3.08,MTH 090,Intermediate Algebra,20,96.08%,2,Yes,1,Helen Lee,90037,34.002719,-118.28748700000001,34
3881,2018000112,3.0,3.08,WRI 090,Intermediate Composition,20,100%,2,Yes,1,Tricia Woodward,90037,34.002719,-118.28748700000001,90
3882,2018000112,4.0,3.08,THE 100,Orthodox Christianity,20,0%,2,Yes,1,Robert Fortuin,90037,34.002719,-118.28748700000001,83
3883,2018000112,4.0,3.08,KIN 110,Weight Training,20,0%,2,Yes,1,Alyssa Ramos,90037,34.002719,-118.28748700000001,4
3884,2018000112,4.0,0.0,THE 105,New Testament,20,0%,2,Yes,1,Robert Fortuin,90037,34.002719,-118.28748700000001,83
3885,2018000112,4.0,0.0,WRI 100,College Composition I,20,100%,2,Yes,1,Evan Getz,90037,34.002719,-118.28748700000001,25
3886,2018000112,4.0,0.0,Chapel,Chapel,20,0%,2,Yes,1,John Reimann,90037,34.002719,-118.28748700000001,46
3887,2018000112,4.0,0.0,ECO 110,Microeconomics,20,100%,2,Yes,1,Bari Berman,90037,34.002719,-118.28748700000001,9
3888,2018000112,4.0,0.0,MTH 100,College Algebra,20,100%,2,Yes,1,Helen Lee,90037,34.002719,-118.28748700000001,34
3889,2018000112,4.0,0.0,INT 310,Modern European Thought &amp; Culture,20,0%,2,Yes,1,Evan Getz,90037,34.002719,-118.28748700000001,25
3890,2018000113,4.0,3.03,Chapel,Chapel,23,100%,2,No,2,John Reimann,92595,33.617844,-117.259304,46
3891,2018000113,3.7,3.03,MGT 320,HR and Talent Management,23,100%,2,No,2,Jim Getman,92595,33.617844,-117.259304,41
3892,2018000113,2.7,3.03,MKT 260,Principles of Marketing,23,100%,2,No,2,Diana Sifford,92595,33.617844,-117.259304,22
3893,2018000113,2.7,3.03,MTH 100,College Algebra,23,100%,2,No,2,Helen Lee,92595,33.617844,-117.259304,34
3894,2018000113,0.0,0.0,INT 310,Modern European Thought &amp; Culture,23,100%,2,No,2,Garrett Miller,92595,33.617844,-117.259304,29
3895,2018000113,4.0,0.0,MGT 270,Management Information Systems,23,100%,2,No,2,Jim Getman,92595,33.617844,-117.259304,41
3896,2018000113,0.0,0.0,THE 105,New Testament,23,0%,2,No,2,Robert Fortuin,92595,33.617844,-117.259304,83
3897,2018000113,4.0,0.0,MTH 105,Introduction to Statistics,23,100%,2,No,2,Helen Lee,92595,33.617844,-117.259304,34
3898,2018000113,4.0,0.0,ECO 110,Microeconomics,23,100%,2,No,2,Bari Berman,92595,33.617844,-117.259304,9
3899,2018000113,4.0,0.0,Chapel,Chapel,23,0%,2,No,2,John Reimann,92595,33.617844,-117.259304,46
3900,2018000114,4.0,1.8,Chapel,Chapel,24,96.97%,2,No,2,John Reimann,91941,32.759333000000005,-116.997247,46
3901,2018000114,1.7,1.8,BIO 100,Natural World: Biology,24,80.65%,2,No,2,Nick Szyndlar,91941,32.759333000000005,-116.997247,77
3902,2018000114,2.3,1.8,ECO 115,Macroeconomics,24,70.59%,2,No,2,Thomas Smith,91941,32.759333000000005,-116.997247,89
3903,2018000114,0.0,1.8,SPA 100,Spanish I,24,88.89%,2,No,2,David Orozco,91941,32.759333000000005,-116.997247,19
3904,2018000114,2.0,1.8,WRI 105,College Composition II,24,77.78%,2,No,2,Tricia Woodward,91941,32.759333000000005,-116.997247,90
3905,2018000114,0.0,1.8,KIN 110,Weight Training,24,0%,2,No,2,Alyssa Ramos,91941,32.759333000000005,-116.997247,4
3906,2018000114,0.0,0.0,MTH 100,College Algebra,24,33.33%,2,No,2,Kelly DeGrassie,91941,32.759333000000005,-116.997247,57
3907,2018000114,0.0,0.0,ECO 110,Microeconomics,24,50%,2,No,2,Bari Berman,91941,32.759333000000005,-116.997247,9
3908,2018000114,0.0,0.0,THE 105,New Testament,24,0%,2,No,2,Robert Fortuin,91941,32.759333000000005,-116.997247,83
3909,2018000114,4.0,0.0,Chapel,Chapel,24,0%,2,No,2,John Reimann,91941,32.759333000000005,-116.997247,46
3910,2018000114,0.0,0.0,INT 310,Modern European Thought &amp; Culture,24,50%,2,No,2,Garrett Miller,91941,32.759333000000005,-116.997247,29
3911,2018000114,0.0,0.0,MGT 270,Management Information Systems,24,50%,2,No,2,Jim Getman,91941,32.759333000000005,-116.997247,41
3912,2018000115,3.3,3.38,BIO 305,Human Physiology &amp; Anatomy I,22,77.27%,2,Yes,1,Brady Rice,91915,32.623185,-116.949053,11
3913,2018000115,2.7,3.38,BIO 415,Molecular Biology,22,89.29%,2,Yes,1,Gor Sarkisyan,91915,32.623185,-116.949053,33
3914,2018000115,4.0,3.38,Chapel,Chapel,22,100%,2,Yes,1,John Reimann,91915,32.623185,-116.949053,46
3915,2018000115,4.0,3.38,INT 350,"The American Experiment in Politics, Culture &amp; Religion",22,93.33%,2,Yes,1,David Williams,91915,32.623185,-116.949053,20
3916,2018000115,3.0,3.38,PHY 105,Physics I and LAB,22,70.27%,2,Yes,1,Kelly DeGrassie,91915,32.623185,-116.949053,57
3917,2018000115,4.0,3.38,THE 100,Orthodox Christianity,22,0%,2,Yes,1,Robert Fortuin,91915,32.623185,-116.949053,83
3918,2018000115,0.0,0.0,BIO 225,Genetics and Genomes,22,100%,2,Yes,1,Lusine Abgaryan,91915,32.623185,-116.949053,60
3919,2018000115,0.0,0.0,BIO 430,Neuroscience,22,75%,2,Yes,1,Gor Sarkisyan,91915,32.623185,-116.949053,33
3920,2018000115,2.0,0.0,MTH 110,Calculus I,22,100%,2,Yes,1,Helen Lee,91915,32.623185,-116.949053,34
3921,2018000115,4.0,0.0,THE 105,New Testament,22,0%,2,Yes,1,Robert Fortuin,91915,32.623185,-116.949053,83
3922,2018000115,4.0,0.0,Chapel,Chapel,22,0%,2,Yes,1,John Reimann,91915,32.623185,-116.949053,46
3923,2018000116,2.0,1.66,BIO 100,Natural World: Biology,20,93.55%,3,Yes,0,Nick Szyndlar,92544,33.648169,-116.89530800000001,77
3924,2018000116,4.0,1.66,Chapel,Chapel,20,100%,3,Yes,0,John Reimann,92544,33.648169,-116.89530800000001,46
3925,2018000116,2.7,1.66,ECO 115,Macroeconomics,20,94.12%,3,Yes,0,Thomas Smith,92544,33.648169,-116.89530800000001,89
3926,2018000116,1.3,1.66,INT 200,Classical Rhetoric,20,80%,3,Yes,0,Evan Getz,92544,33.648169,-116.89530800000001,25
3927,2018000116,1.3,1.66,MTH 100,College Algebra,20,94.12%,3,Yes,0,Helen Lee,92544,33.648169,-116.89530800000001,34
3928,2018000116,1.0,1.66,WRI 105,College Composition II,20,82.22%,3,Yes,0,Tricia Woodward,92544,33.648169,-116.89530800000001,90
3929,2018000116,0.0,0.0,COM 105,Oral Communication,20,83.33%,3,Yes,0,Jim Getman,92544,33.648169,-116.89530800000001,41
3930,2018000116,0.7,0.0,THE 100,Orthodox Christianity,20,0%,3,Yes,0,Robert Fortuin,92544,33.648169,-116.89530800000001,83
3931,2018000116,0.7,0.0,ECO 110,Microeconomics,20,66.67%,3,Yes,0,Bari Berman,92544,33.648169,-116.89530800000001,9
3932,2018000116,4.0,0.0,Chapel,Chapel,20,0%,3,Yes,0,John Reimann,92544,33.648169,-116.89530800000001,46
3933,2018000116,0.0,0.0,MTH 100,College Algebra,20,66.67%,3,Yes,0,Kelly DeGrassie,92544,33.648169,-116.89530800000001,57
3934,2018000117,4.0,2.4,Chapel,Chapel,20,96.97%,3,No,5,John Reimann,92057,33.254619,-117.283341,46
3935,2018000117,3.3,2.4,COM 100,Introduction to Communication,20,85.29%,3,No,5,Jim Getman,92057,33.254619,-117.283341,41
3936,2018000117,3.0,2.4,KIN 150,Intro to Athletic Training,20,88.37%,3,No,5,Josh Koeplin-Day,92057,33.254619,-117.283341,51
3937,2018000117,1.0,2.4,MTH 100,College Algebra,20,88.24%,3,No,5,Helen Lee,92057,33.254619,-117.283341,34
3938,2018000117,2.3,2.4,WRI 100,College Composition I,20,72.73%,3,No,5,Bethany Getz,92057,33.254619,-117.283341,10
3939,2018000118,0.0,0.0,CHE 100,Natural World: Chemistry,21,100%,2,Yes,0,Gor Sarkisyan,0,0.0,0.0,33
3940,2018000118,4.0,0.0,ECO 110,Microeconomics,21,83.33%,2,Yes,0,Bari Berman,0,0.0,0.0,9
3941,2018000118,0.0,0.0,INT 110,Critical Reasoning,21,83.33%,2,Yes,0,Garrett Miller,0,0.0,0.0,29
3942,2018000118,0.0,0.0,MTH 100,College Algebra,21,83.33%,2,Yes,0,Helen Lee,0,0.0,0.0,34
3943,2018000118,0.0,0.0,WRI 105,College Composition II,21,83.33%,2,Yes,0,Evan Getz,0,0.0,0.0,25
3944,2018000118,4.0,0.0,Chapel,Chapel,21,0%,2,Yes,0,John Reimann,0,0.0,0.0,46
3945,2018000121,0.0,0.0,INT 100,Interdisciplinary Liberal Arts,20,83.33%,3,Yes,1,Garrett Miller,92506,33.934335,-117.367319,29
3946,2018000121,4.0,0.0,THE 105,New Testament,20,0%,3,Yes,1,Robert Fortuin,92506,33.934335,-117.367319,83
3947,2018000121,0.0,0.0,WRI 105,College Composition II,20,83.33%,3,Yes,1,Evan Getz,92506,33.934335,-117.367319,25
3948,2018000121,0.7,0.0,MTH 100,College Algebra,20,83.33%,3,Yes,1,Kelly DeGrassie,92506,33.934335,-117.367319,57
3949,2018000122,4.0,0.0,COM 105,Oral Communication,21,100%,2,No,1,Jim Getman,92020,32.795508,-116.969747,41
3950,2018000122,4.0,0.0,ECO 110,Microeconomics,21,100%,2,No,1,Bari Berman,92020,32.795508,-116.969747,9
3951,2018000122,4.0,0.0,INT 100,Interdisciplinary Liberal Arts,21,100%,2,No,1,Garrett Miller,92020,32.795508,-116.969747,29
3952,2018000122,4.0,0.0,MTH 100,College Algebra,21,100%,2,No,1,Helen Lee,92020,32.795508,-116.969747,34
3953,2018000122,4.0,0.0,WRI 100,College Composition I,21,100%,2,No,1,Evan Getz,92020,32.795508,-116.969747,25
3954,2018000122,4.0,0.0,Chapel,Chapel,21,0%,2,No,1,John Reimann,92020,32.795508,-116.969747,46
3955,2018000130,0.0,0.0,BUS 310,Business Leadership,22,100%,2,No,1,Diana Sifford,95361,37.787236,-120.759202,22
3956,2018000130,0.0,0.0,INT 310,Modern European Thought &amp; Culture,22,100%,2,No,1,Garrett Miller,95361,37.787236,-120.759202,29
3957,2018000130,4.0,0.0,MGT 270,Management Information Systems,22,100%,2,No,1,Jim Getman,95361,37.787236,-120.759202,41
3958,2018000130,0.0,0.0,MTH 105,Introduction to Statistics,22,100%,2,No,1,Christos Korgan,95361,37.787236,-120.759202,15
3959,2018000130,3.3,0.0,THE 100,Orthodox Christianity,22,0%,2,No,1,Robert Fortuin,95361,37.787236,-120.759202,83
3960,2018000130,4.0,0.0,Chapel,Chapel,22,0%,2,No,1,John Reimann,95361,37.787236,-120.759202,46
3961,2019000003,4.0,0.0,Chapel,Chapel,20,0%,2,No,1,John Reimann,0,0.0,0.0,46
3962,2019000003,0.0,0.0,COM 105,Oral Communication,20,100%,2,No,1,Jim Getman,0,0.0,0.0,41
3963,2019000003,4.0,0.0,ECO 110,Microeconomics,20,100%,2,No,1,Bari Berman,0,0.0,0.0,9
3964,2019000003,0.0,0.0,INT 110,Critical Reasoning,20,100%,2,No,1,Garrett Miller,0,0.0,0.0,29
3965,2019000003,3.3,0.0,MTH 100,College Algebra,20,100%,2,No,1,Helen Lee,0,0.0,0.0,34
3966,2019000003,4.0,0.0,WRI 100,College Composition I,20,100%,2,No,1,Evan Getz,0,0.0,0.0,25
3967,2019000004,4.0,0.0,Chapel,Chapel,18,0%,2,No,1,John Reimann,92054,33.195534,-117.35453799999999,46
3968,2019000004,0.0,0.0,INT 100,Interdisciplinary Liberal Arts,18,100%,2,No,1,Garrett Miller,92054,33.195534,-117.35453799999999,29
3969,2019000004,0.7,0.0,MTH 100,College Algebra,18,100%,2,No,1,Helen Lee,92054,33.195534,-117.35453799999999,34
3970,2019000004,2.7,0.0,THE 100,Orthodox Christianity,18,0%,2,No,1,Robert Fortuin,92054,33.195534,-117.35453799999999,83
3971,2019000004,4.0,0.0,WRI 100,College Composition I,18,100%,2,No,1,Evan Getz,92054,33.195534,-117.35453799999999,25
3972,2019000006,0.0,0.0,INT 210,Western Civilization &amp; the Formation of Christendom,22,100%,2,No,3,David Williams,0,0.0,0.0,20
3973,2019000006,0.0,0.0,MTH 110,Calculus I,22,100%,2,No,3,Helen Lee,0,0.0,0.0,34
3974,2019000006,3.7,0.0,THE 100,Orthodox Christianity,22,0%,2,No,3,Robert Fortuin,0,0.0,0.0,83
3975,2019000006,0.0,0.0,INT 310,Modern European Thought &amp; Culture,22,100%,2,No,3,Evan Getz,0,0.0,0.0,25
3976,2019000006,4.0,0.0,Chapel,Chapel,22,0%,2,No,3,John Reimann,0,0.0,0.0,46
3977,2019000006,2.3,0.0,HUM 305,Literature in History,22,100%,2,No,3,Bethany Getz,0,0.0,0.0,10
3978,2019000009,4.0,0.0,Chapel,Chapel,19,0%,3,No,1,John Reimann,92584,33.652675,-117.17356799999999,46
3979,2019000009,3.7,0.0,THE 100,Orthodox Christianity,19,0%,3,No,1,Robert Fortuin,92584,33.652675,-117.17356799999999,83
3980,2019000009,4.0,0.0,INT 310,Modern European Thought &amp; Culture,19,0%,3,No,1,Evan Getz,92584,33.652675,-117.17356799999999,25
3981,2019000009,4.0,0.0,THE 105,New Testament,19,0%,3,No,1,Robert Fortuin,92584,33.652675,-117.17356799999999,83
3982,2019000009,4.0,0.0,MTH 105,Introduction to Statistics,19,83.33%,3,No,1,Helen Lee,92584,33.652675,-117.17356799999999,34
3983,2019000011,4.0,0.0,Chapel,Chapel,19,0%,3,No,1,John Reimann,92203,33.753959,-116.24648700000002,46
3984,2019000011,4.0,0.0,ECO 110,Microeconomics,19,100%,3,No,1,Bari Berman,92203,33.753959,-116.24648700000002,9
3985,2019000011,3.7,0.0,INT 100,Interdisciplinary Liberal Arts,19,83.33%,3,No,1,Garrett Miller,92203,33.753959,-116.24648700000002,29
3986,2019000011,3.7,0.0,MTH 100,College Algebra,19,83.33%,3,No,1,Helen Lee,92203,33.753959,-116.24648700000002,34
3987,2019000011,3.7,0.0,THE 100,Orthodox Christianity,19,0%,3,No,1,Robert Fortuin,92203,33.753959,-116.24648700000002,83
3988,2019000011,0.0,0.0,WRI 105,College Composition II,19,83.33%,3,No,1,Evan Getz,92203,33.753959,-116.24648700000002,25
3989,2019000012,0.0,0.0,PSY 310,Abnormal Psychology,28,100%,3,No,2,Mili Metz,92227,32.990121,-115.35875700000001,70
3990,2019000012,0.0,0.0,WRI 105,College Composition II,28,100%,3,No,2,Evan Getz,92227,32.990121,-115.35875700000001,25
3991,2019000012,2.7,0.0,MTH 100,College Algebra,28,83.33%,3,No,2,Helen Lee,92227,32.990121,-115.35875700000001,34
3992,2019000013,4.0,0.0,INT 310,Modern European Thought &amp; Culture,22,0%,3,No,3,Evan Getz,91913,32.619459,-116.98581999999999,25
3993,2019000013,0.0,0.0,MTH 100,College Algebra,22,16.67%,3,No,3,Helen Lee,91913,32.619459,-116.98581999999999,34
3994,2019000013,3.3,0.0,THE 100,Orthodox Christianity,22,0%,3,No,3,Robert Fortuin,91913,32.619459,-116.98581999999999,83
3995,2019000013,0.7,0.0,THE 105,New Testament,22,0%,3,No,3,Robert Fortuin,91913,32.619459,-116.98581999999999,83
4056,AG7508183,2.3,2.03,CI 250A,Core: Writing with Sources,27,0%,2,Yes,0,Gaelan Gilbert,91950,32.670646000000005,-117.094668,28
4057,AG7508183,3.0,3.18,CH 104,Introduction to Physical Science,27,0%,2,Yes,0,Anna Radovic,91950,32.670646000000005,-117.094668,7
