ID,LtrGrade,Department,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,ZIP,LAT,LNG,ProfID
2017000085,B,Business Management,84.97,2.18,ECO 115,Macroeconomics,19,88.24,2,1,2,92126,32.908449,-117.14138,89
2017000085,C-,Integrated Core,71.1,2.18,INT 200,Classical Rhetoric,19,76.67,2,1,2,92126,32.908449,-117.14138,25
2017000085,B-,Business Management,80.59,2.18,MKT 260,Principles of Marketing,19,82.35,2,1,2,92126,32.908449,-117.14138,22
2017000086,A,Natural Sciences,98.38,3.95,BIO 105,Introductory Biology I and LAB,23,100.0,2,1,5,92562,33.547613,-117.34404,31
2017000086,A-,Kinesiology,92.0,3.95,KIN 100,Fundamentals of Nutrition,23,92.31,2,1,5,92562,33.547613,-117.34404,40
2017000086,A,Kinesiology,94.5,3.95,KIN 150,Intro to Athletic Training,23,89.66,2,1,5,92562,33.547613,-117.34404,51
2017000086,A,Kinesiology,96.18,3.95,KIN 200,Introduction to Kinesiology,23,92.31,2,1,5,92562,33.547613,-117.34404,40
2017000086,A,Natural Sciences,98.53,3.95,CHE 105,General Chemistry I and LAB,23,100.0,2,1,5,92562,33.547613,-117.34404,31
2017000086,B+,Natural Sciences,86.0,3.46,BIO 110,Introductory Biology II and LAB,23,71.43,2,1,5,92562,33.547613,-117.34404,31
2017000086,A-,Kinesiology,90.0,3.46,KIN 300,Applied Kinesiology,23,100.0,2,1,5,92562,33.547613,-117.34404,77
2017000086,B+,Kinesiology,88.62,3.68,KIN 325,Motor Control &amp; Learning,23,90.0,2,1,5,92562,33.547613,-117.34404,40
2017000086,B+,Kinesiology,86.0,3.68,KIN 350,Measurments and Evaluation in Kinesiology,23,72.73,2,1,5,92562,33.547613,-117.34404,66
2017000086,A,Integrated Core,97.4,3.68,INT 200,Classical Rhetoric,23,77.42,2,1,5,92562,33.547613,-117.34404,25
2017000086,A,Natural Sciences,94.34,3.68,PHY 105,Physics I and LAB,23,91.89,2,1,5,92562,33.547613,-117.34404,57
2017000087,A,Integrated Core,97.6,3.74,INT 300,Ethics,21,85.71,2,1,1,91942,32.777999,-117.021511,29
2017000087,B+,General Education,87.78,3.74,BIO 100,Natural World: Biology,21,100.0,2,1,1,91942,32.777999,-117.021511,31
2017000087,A-,Business Management,90.46,3.74,ECO 115,Principles of Macroeconomics,21,93.75,2,1,1,91942,32.777999,-117.021511,89
2017000087,A-,Business Management,92.95,3.74,MGT 100,Foundations of Management,21,96.67,2,1,1,91942,32.777999,-117.021511,4
2017000087,A,General Education,93.32,3.74,THE 100,Orthodox Christianity,21,96.55,2,1,1,91942,32.777999,-117.021511,83
2017000087,B,Business Management,83.0,2.94,ECO 110,Microeconomics,21,100.0,2,1,1,91942,32.777999,-117.021511,76
2017000087,B-,Integrated Core,82.0,2.94,INT 310,Modern European Thought &amp; Culture,21,87.5,2,1,1,91942,32.777999,-117.021511,28
2017000087,B+,General Education,86.0,2.94,MTH 100,College Algebra,21,100.0,2,1,1,91942,32.777999,-117.021511,57
2017000087,A-,Business Management,91.0,2.94,MGT 315,Organizational Behavior,21,84.31,2,1,1,91942,32.777999,-117.021511,89
2017000087,C+,Business Management,79.8,3.0,ACC 220,Financial Accounting,21,93.33,2,1,1,91942,32.777999,-117.021511,79
2017000087,A-,General Education,92.69,3.0,COM 105,Oral Communication,21,90.0,2,1,1,91942,32.777999,-117.021511,41
2017000087,C,Integrated Core,75.0,3.0,INT 350,"The American Experiment in Politics, Culture &amp; Religion",21,96.67,2,1,1,91942,32.777999,-117.021511,20
2017000087,A,Business Management,95.5,3.0,MGT 320,HR and Talent Management,21,87.76,2,1,1,91942,32.777999,-117.021511,41
2017000087,B,Business Management,83.0,3.0,MKT 260,Principles of Marketing,21,85.29,2,1,1,91942,32.777999,-117.021511,22
2017000089,A-,Business Management,91.65,3.38,MGT 100,Foundations of Management,24,93.33,2,1,1,93109,34.406428000000005,-119.726888,4
2017000089,B+,Business Management,87.77,3.38,MGT 210,Quantitative Business Analysis,24,96.67,2,1,1,93109,34.406428000000005,-119.726888,15
2017000089,B+,General Education,89.15,3.38,THE 100,Orthodox Christianity,24,79.31,2,1,1,93109,34.406428000000005,-119.726888,83
2017000089,B+,Business Management,89.62,3.38,ECO 115,Principles of Macroeconomics,24,90.63,2,1,1,93109,34.406428000000005,-119.726888,89
2017000089,B+,Business Management,87.0,2.93,BUS 310,Leadership and Business Ethics,24,100.0,2,1,1,93109,34.406428000000005,-119.726888,44
2017000089,B-,Business Management,81.0,2.93,ECO 110,Microeconomics,24,100.0,2,1,1,93109,34.406428000000005,-119.726888,76
2017000089,A,Integrated Core,96.0,2.93,INT 310,Modern European Thought &amp; Culture,24,84.38,2,1,1,93109,34.406428000000005,-119.726888,28
2017000089,A,Business Management,94.58,3.34,MGT 315,Organizational Behavior,24,89.8,2,1,1,93109,34.406428000000005,-119.726888,41
2017000089,A,Business Management,94.33,3.34,MGT 320,HR and Talent Management,24,89.8,2,1,1,93109,34.406428000000005,-119.726888,41
2017000089,B+,Business Management,89.97,3.34,MKT 260,Principles of Marketing,24,73.53,2,1,1,93109,34.406428000000005,-119.726888,22
2017000089,B-,Business Management,82.68,3.34,MKT 320,Marketing Management,24,70.59,2,1,1,93109,34.406428000000005,-119.726888,22
2017000089,B-,General Education,82.33,3.34,MTH 100,College Algebra,24,80.0,2,1,1,93109,34.406428000000005,-119.726888,57
2017000091,B-,General Education,81.15,2.93,ECO 100,Introduction to Economics,21,79.31,3,1,1,92024,33.056022,-117.2599,17
2017000091,A,Arts and Humanities,93.92,2.93,HIS 100,Introduction to Historical Study,21,80.77,3,1,1,92024,33.056022,-117.2599,20
2017000091,B+,Integrated Core,86.05,2.93,INT 300,Ethics,21,64.29,3,1,1,92024,33.056022,-117.2599,29
2017000091,C-,General Education,70.11,2.93,MTH 100,College Algebra,21,63.33,3,1,1,92024,33.056022,-117.2599,16
2017000091,B,Arts and Humanities,85.0,2.47,HUM 305,Literature in History,21,67.86,3,1,1,92024,33.056022,-117.2599,25
2017000091,C-,Integrated Core,70.02,2.47,INT 310,Modern European Thought &amp; Culture,21,81.25,3,1,1,92024,33.056022,-117.2599,28
2017000091,0,Business Management,0.0,2.47,MGT 320,HR and Talent Management,21,36.36,3,1,1,92024,33.056022,-117.2599,89
2017000091,B+,Arts and Humanities,88.75,2.86,HUM 300,Philosophy of Religion,21,67.44,3,1,1,92024,33.056022,-117.2599,29
2017000091,C,Arts and Humanities,75.43,2.86,HUM 498,Capstone I: Research in Humanities,21,85.71,3,1,1,92024,33.056022,-117.2599,62
2017000091,A,Integrated Core,93.0,2.86,INT 350,"The American Experiment in Politics, Culture &amp; Religion",21,96.67,3,1,1,92024,33.056022,-117.2599,20
2017000091,C-,Arts and Humanities,70.83,2.86,LIT 300,British Literature: Beowulf to Shakespeare,21,68.97,3,1,1,92024,33.056022,-117.2599,25
2017000091,B,Arts and Humanities,84.5,2.86,LIT 315,American Literature: Colonial to Contemporary,21,76.0,3,1,1,92024,33.056022,-117.2599,10
2017000093,B,Arts and Humanities,84.2,2.83,HIS 100,Introduction to Historical Study,24,100.0,2,1,1,93620,37.020043,-120.625404,20
2017000093,B-,General Education,81.11,2.83,THE 100,Orthodox Christianity,24,93.1,2,1,1,93620,37.020043,-120.625404,83
2017000093,C+,Integrated Core,76.78,2.83,INT 200,Classical Rhetoric,24,88.89,2,1,1,93620,37.020043,-120.625404,25
2017000093,B+,Arts and Humanities,86.0,2.83,HIS 300,Historians &amp; Historiography: Ancient &amp; Modern,24,100.0,2,1,1,93620,37.020043,-120.625404,20
2017000093,C,Arts and Humanities,73.33,2.68,ART 100,Intro to Studio Art &amp; Art History,24,90.48,2,1,1,93620,37.020043,-120.625404,39
2017000093,B,Arts and Humanities,85.1,2.68,HIS 305,Special Topics in Western History to 1700,24,100.0,2,1,1,93620,37.020043,-120.625404,20
2017000093,B,Arts and Humanities,83.42,2.68,HIS 310,Non-Western History &amp; Geography to 1900,24,100.0,2,1,1,93620,37.020043,-120.625404,20
2017000093,B-,Arts and Humanities,81.0,2.68,HUM 305,Literature in History,24,78.57,2,1,1,93620,37.020043,-120.625404,25
2017000093,0,General Education,0.0,2.68,MTH 100,College Algebra,24,50.0,2,1,1,93620,37.020043,-120.625404,57
2017000094,B,Natural Sciences,84.42,3.6,CHE 215,Organic Chemistry I and LAB,24,100.0,2,1,5,91914,32.674004,-116.943932,31
2017000094,A,General Education,95.08,3.6,ECO 100,Introduction to Economics,24,100.0,2,1,5,91914,32.674004,-116.943932,17
2017000094,A,Integrated Core,96.8,3.6,INT 300,Ethics,24,100.0,2,1,5,91914,32.674004,-116.943932,29
2017000094,A,Natural Sciences,101.0,3.24,MTH 315,Biostatistics,24,93.75,2,1,5,91914,32.674004,-116.943932,25
2017000094,A-,Natural Sciences,90.29,3.56,CHE 300,Biochemistry I,24,92.59,2,1,5,91914,32.674004,-116.943932,33
2017000094,B-,Natural Sciences,81.05,3.56,BIO 415,Molecular Biology,24,92.86,2,1,5,91914,32.674004,-116.943932,33
2017000094,A,Natural Sciences,93.14,3.56,CHE 420,Analytical Chemistry,24,100.0,2,1,5,91914,32.674004,-116.943932,27
2017000096,B,Business Management,83.0,2.46,BUS 305,Business Law,23,84.62,2,1,5,94578,37.706137,-122.12555,61
2017000096,B-,Business Management,82.86,2.46,ECO 115,Principles of Macroeconomics,23,81.25,2,1,5,94578,37.706137,-122.12555,89
2017000096,B+,Business Management,86.75,2.46,MGT 100,Foundations of Management,23,96.67,2,1,5,94578,37.706137,-122.12555,4
2017000096,F,Business Management,55.0,2.46,MGT 210,Quantitative Business Analysis,23,76.67,2,1,5,94578,37.706137,-122.12555,15
2017000096,B+,General Education,87.47,2.46,THE 100,Orthodox Christianity,23,82.76,2,1,5,94578,37.706137,-122.12555,83
2017000097,A-,General Education,92.77,3.82,ECO 100,Introduction to Economics,21,93.1,2,1,1,92028,33.390477000000004,-117.209427,17
2017000097,A,Integrated Core,97.55,3.82,INT 100,Interdisciplinary Studies,21,88.46,2,1,1,92028,33.390477000000004,-117.209427,28
2017000097,A-,Business Management,92.7,3.82,MGT 100,Foundations of Management,21,100.0,2,1,1,92028,33.390477000000004,-117.209427,4
2017000097,A,General Education,93.63,3.82,MTH 090,Intermediate Algebra,21,100.0,2,1,1,92028,33.390477000000004,-117.209427,57
2017000097,A-,General Education,90.41,3.82,WRI 100,College Composition I,21,92.59,2,1,1,92028,33.390477000000004,-117.209427,10
2017000097,B+,Business Management,86.0,3.38,ACC 230,Managerial Accounting,21,93.75,2,1,1,92028,33.390477000000004,-117.209427,17
2017000097,B+,Integrated Core,87.0,3.38,INT 110,Critical Reasoning,21,75.0,2,1,1,92028,33.390477000000004,-117.209427,29
2017000097,A,Business Management,95.0,3.38,MGT 315,Organizational Behavior,21,78.43,2,1,1,92028,33.390477000000004,-117.209427,89
2017000097,B+,General Education,86.0,3.38,WRI 105,College Composition II,21,73.81,2,1,1,92028,33.390477000000004,-117.209427,10
2017000097,B,General Education,83.0,3.38,MTH 100,College Algebra,21,86.67,2,1,1,92028,33.390477000000004,-117.209427,57
2017000099,F,Natural Sciences,33.51,1.74,CHE 105,General Chemistry I and LAB,27,100.0,2,0,5,92120,32.794714,-117.071764,31
2017000099,B+,Kinesiology,87.0,1.74,KIN 100,Fundamentals of Nutrition,27,73.08,2,0,5,92120,32.794714,-117.071764,40
2017000099,B,Kinesiology,84.0,1.74,KIN 200,Introduction to Kinesiology,27,92.31,2,0,5,92120,32.794714,-117.071764,40
2017000099,F,General Education,40.56,1.74,MTH 100,College Algebra,27,86.67,2,0,5,92120,32.794714,-117.071764,16
2017000099,B,General Education,85.72,1.74,WRI 105,College Composition II,27,76.0,2,0,5,92120,32.794714,-117.071764,10
2017000099,D,Kinesiology,65.0,1.65,KIN 275,Fundamentals of Strength &amp; Conditioning &amp; Ex Prescription,27,81.25,2,0,5,92120,32.794714,-117.071764,77
2017000099,C+,Kinesiology,79.0,1.65,KIN 300,Applied Kinesiology,27,69.7,2,0,5,92120,32.794714,-117.071764,77
2017000099,D+,Kinesiology,66.0,1.65,KIN 315,Nutrition for Health &amp; Exercise Performance,27,83.72,2,0,5,92120,32.794714,-117.071764,77
2017000099,C,Kinesiology,73.0,1.65,KIN 360,Health Concepts &amp; Disease Prevention,27,73.33,2,0,5,92120,32.794714,-117.071764,40
2017000100,B+,Business Management,89.53,2.65,ECO 115,Principles of Macroeconomics,22,93.75,3,1,1,92064,32.983606,-117.019035,89
2017000100,C,Business Management,73.7,2.65,MGT 100,Foundations of Management,22,76.67,3,1,1,92064,32.983606,-117.019035,4
2017000101,D,Natural Sciences,63.34,1.15,BIO 105,Introductory Biology I and LAB,20,100.0,2,0,1,92029,33.0824,-117.127641,31
2017000101,C+,Integrated Core,78.1,1.15,INT 100,Interdisciplinary Studies,20,100.0,2,0,1,92029,33.0824,-117.127641,28
2017000101,F,General Education,47.3,1.15,MTH 100,College Algebra,20,93.33,2,0,1,92029,33.0824,-117.127641,16
2017000101,D+,Natural Sciences,68.67,1.15,CHE 105,General Chemistry I and LAB,20,100.0,2,0,1,92029,33.0824,-117.127641,31
2017000101,B,Integrated Core,83.0,2.08,INT 110,Critical Reasoning,20,97.73,2,0,1,92029,33.0824,-117.127641,29
2017000101,D+,Kinesiology,66.0,2.08,KIN 100,Fundamentals of Nutrition,20,83.33,2,0,1,92029,33.0824,-117.127641,40
2017000101,B-,General Education,80.0,2.08,WRI 100,College Composition I,20,88.37,2,0,1,92029,33.0824,-117.127641,10
2017000101,B,Integrated Core,83.5,3.31,INT 200,Classical Rhetoric,20,90.0,2,0,1,92029,33.0824,-117.127641,25
2017000101,B,Kinesiology,84.91,3.31,KIN 150,Intro to Athletic Training,20,100.0,2,0,1,92029,33.0824,-117.127641,51
2017000101,B,Kinesiology,85.88,3.31,KIN 200,Introduction to Kinesiology,20,96.88,2,0,1,92029,33.0824,-117.127641,77
2017000102,A-,Natural Sciences,90.95,3.77,BIO 105,Introductory Biology I and LAB,22,100.0,2,1,1,92028,33.390477000000004,-117.209427,31
2017000102,A,Kinesiology,97.2,3.77,KIN 100,Fundamentals of Nutrition,22,96.15,2,1,1,92028,33.390477000000004,-117.209427,40
2017000102,A-,Kinesiology,91.93,3.77,KIN 150,Intro to Athletic Training,22,96.55,2,1,1,92028,33.390477000000004,-117.209427,51
2017000102,A-,Kinesiology,90.0,3.77,KIN 200,Introduction to Kinesiology,22,92.31,2,1,1,92028,33.390477000000004,-117.209427,40
2017000102,A-,Natural Sciences,91.0,3.54,BIO 110,Introductory Biology II and LAB,22,100.0,2,1,1,92028,33.390477000000004,-117.209427,31
2017000102,A,Integrated Core,99.99,3.54,INT 210,Western Civilization &amp; the Formation of Christendom,22,97.83,2,1,1,92028,33.390477000000004,-117.209427,20
2017000102,B-,Integrated Core,80.76,3.54,INT 310,Modern European Thought &amp; Culture,22,84.38,2,1,1,92028,33.390477000000004,-117.209427,28
2017000102,A-,Kinesiology,90.0,3.54,KIN 275,Fundamentals of Strength &amp; Conditioning &amp; Ex Prescription,22,100.0,2,1,1,92028,33.390477000000004,-117.209427,77
2017000102,B+,Kinesiology,89.78,3.06,KIN 315,Nutrition for Health &amp; Exercise Performance,22,92.31,2,1,1,92028,33.390477000000004,-117.209427,77
2017000102,C,Kinesiology,75.89,3.06,KIN 325,Motor Control &amp; Learning,22,93.33,2,1,1,92028,33.390477000000004,-117.209427,40
2017000102,A,Integrated Core,95.0,3.06,INT 200,Classical Rhetoric,22,67.74,2,1,1,92028,33.390477000000004,-117.209427,25
2017000102,A,Kinesiology,94.55,3.06,KIN 330,Prevention &amp; Care of Injuries,22,94.87,2,1,1,92028,33.390477000000004,-117.209427,51
2017000104,C+,Business Management,78.1,2.65,ECO 115,Principles of Macroeconomics,25,78.13,2,0,2,91913,32.619459,-116.98582,89
2017000104,C,Business Management,73.45,2.65,MGT 100,Foundations of Management,25,83.33,2,0,2,91913,32.619459,-116.98582,4
2017000104,B+,General Education,89.29,2.65,THE 100,Orthodox Christianity,25,65.52,2,0,2,91913,32.619459,-116.98582,83
2017000104,B,General Education,83.61,2.65,WRI 105,College Composition II,25,60.0,2,0,2,91913,32.619459,-116.98582,10
2017000104,B-,Business Management,82.0,1.71,BUS 310,Leadership and Business Ethics,25,79.41,2,0,2,91913,32.619459,-116.98582,44
2017000104,C-,Integrated Core,71.36,1.71,INT 310,Modern European Thought &amp; Culture,25,65.63,2,0,2,91913,32.619459,-116.98582,28
2017000104,B,Business Management,84.0,1.71,MGT 315,Organizational Behavior,25,66.67,2,0,2,91913,32.619459,-116.98582,89
2017000104,F (R),General Education,54.0,1.71,MTH 100,College Algebra,25,66.67,2,0,2,91913,32.619459,-116.98582,57
2017000104,F,General Education,13.0,1.71,SPA 105,Spanish II,25,32.26,2,0,2,91913,32.619459,-116.98582,19
2017000105,A-,Integrated Core,91.0,3.6,INT 100,Interdisciplinary Studies,19,76.92,2,0,1,92083,33.19784,-117.248203,28
2017000105,B+,General Education,89.25,3.6,THE 100,Orthodox Christianity,19,79.31,2,0,1,92083,33.19784,-117.248203,83
2017000105,B+,General Education,86.66,3.6,WRI 100,College Composition I,19,81.48,2,0,1,92083,33.19784,-117.248203,10
2017000105,A-,Business Management,92.25,3.6,MGT 100,Foundations of Management,19,93.33,2,0,1,92083,33.19784,-117.248203,4
2017000105,A,Arts and Humanities,93.0,3.6,ART 300,2D Design,19,100.0,2,0,1,92083,33.19784,-117.248203,64
2017000105,C+,General Education,78.0,3.23,MTH 100,College Algebra,19,86.67,2,0,1,92083,33.19784,-117.248203,57
2017000105,A-,General Education,90.0,3.23,WRI 105,College Composition II,19,76.19,2,0,1,92083,33.19784,-117.248203,10
2017000105,A-,Integrated Core,90.0,3.23,INT 110,Critical Reasoning,19,72.73,2,0,1,92083,33.19784,-117.248203,29
2017000105,B-,Business Management,80.91,3.35,ACC 220,Financial Accounting,19,93.33,2,0,1,92083,33.19784,-117.248203,79
2017000105,B+,Business Management,88.86,3.35,ECO 115,Macroeconomics,19,88.24,2,0,1,92083,33.19784,-117.248203,89
2017000105,A-,Integrated Core,92.5,3.35,INT 200,Classical Rhetoric,19,66.67,2,0,1,92083,33.19784,-117.248203,25
2017000105,A-,Business Management,90.39,3.35,MKT 260,Principles of Marketing,19,82.35,2,0,1,92083,33.19784,-117.248203,22
2017000106,A,Arts and Humanities,94.9,3.22,HIS 100,Introduction to Historical Study,21,100.0,2,1,2,92130,32.945791,-117.214366,20
2017000106,A-,Integrated Core,90.55,3.22,INT 100,Interdisciplinary Studies,21,100.0,2,1,2,92130,32.945791,-117.214366,28
2017000106,A,General Education,96.36,3.22,THE 100,Orthodox Christianity,21,100.0,2,1,2,92130,32.945791,-117.214366,83
2017000106,D-,General Education,60.14,3.22,MTH 090,Intermediate Algebra,21,100.0,2,1,2,92130,32.945791,-117.214366,57
2017000106,A-,General Education,92.28,3.22,WRI 090,Intermediate Composition,21,96.0,2,1,2,92130,32.945791,-117.214366,25
2017000106,A,Arts and Humanities,103.89,2.6,ART 100,Intro to Studio Art &amp; Art History,21,95.24,2,1,2,92130,32.945791,-117.214366,39
2017000106,B,Integrated Core,84.0,2.6,INT 110,Critical Reasoning,21,97.73,2,1,2,92130,32.945791,-117.214366,29
2017000106,C,General Education,74.21,2.6,THE 105,New Testament,21,100.0,2,1,2,92130,32.945791,-117.214366,52
2017000106,A,General Education,93.0,2.6,WRI 100,College Composition I,21,97.67,2,1,2,92130,32.945791,-117.214366,10
2017000106,F,General Education,58.0,2.6,MTH 100,College Algebra,21,100.0,2,1,2,92130,32.945791,-117.214366,57
2017000107,B-,Business Management,81.0,2.1,ECO 110,Microeconomics,24,97.22,2,0,2,92037,32.856347,-117.250058,76
2017000107,F,General Education,50.0,2.1,MTH 105,Introduction to Statistics,24,64.71,2,0,2,92037,32.856347,-117.250058,15
2017000107,B,Business Management,84.0,2.1,ACC 230,Managerial Accounting,24,93.75,2,0,2,92037,32.856347,-117.250058,17
2017000107,B-,Business Management,82.0,2.1,BUS 310,Leadership and Business Ethics,24,100.0,2,0,2,92037,32.856347,-117.250058,44
2017000107,B+,Business Management,86.54,2.85,ECO 115,Macroeconomics,24,85.29,2,0,2,92037,32.856347,-117.250058,89
2017000107,A,Business Management,94.92,2.85,MGT 320,HR and Talent Management,24,87.76,2,0,2,92037,32.856347,-117.250058,41
2017000107,B-,Integrated Core,82.16,2.85,INT 300,Ethics,24,65.0,2,0,2,92037,32.856347,-117.250058,29
2017000107,D,General Education,65.13,2.85,MTH 100,College Algebra,24,76.67,2,0,2,92037,32.856347,-117.250058,57
2017000108,F,Integrated Core,50.0,1.0,INT 110,Critical Reasoning,20,63.64,3,1,2,92583,33.795196000000004,-116.932856,29
2017000108,0,General Education,0.0,1.0,MTH 100,College Algebra,20,37.5,3,1,2,92583,33.795196000000004,-116.932856,57
2017000108,F (R),General Education,26.87,1.0,THE 105,New Testament,20,40.0,3,1,2,92583,33.795196000000004,-116.932856,52
2017000108,C,General Education,73.0,1.0,WRI 105,College Composition II,20,76.19,3,1,2,92583,33.795196000000004,-116.932856,10
2017000108,B,General Education,84.36,2.54,ECO 100,Introduction to Economics,20,85.29,3,1,2,92583,33.795196000000004,-116.932856,89
2017000108,B,Kinesiology,83.83,2.54,KIN 150,Intro to Athletic Training,20,88.37,3,1,2,92583,33.795196000000004,-116.932856,51
2017000108,A-,Kinesiology,92.86,2.54,KIN 200,Introduction to Kinesiology,20,75.0,3,1,2,92583,33.795196000000004,-116.932856,77
2017000108,D+,Psychology,67.41,2.54,PSY 150,Introduction to Psychology,20,75.86,3,1,2,92583,33.795196000000004,-116.932856,70
2017000109,D+,Integrated Core,66.0,1.23,INT 110,Critical Reasoning,19,63.64,3,1,1,91935,32.721919,-116.788204,29
2017000109,D+,Kinesiology,69.0,1.23,KIN 100,Fundamentals of Nutrition,19,76.19,3,1,1,91935,32.721919,-116.788204,40
2017000109,F,General Education,53.0,1.23,MTH 100,College Algebra,19,70.0,3,1,1,91935,32.721919,-116.788204,57
2017000109,C+,General Education,79.0,1.23,WRI 100,College Composition I,19,74.42,3,1,1,91935,32.721919,-116.788204,10
2018000002,D-,Integrated Core,60.0,0.43,INT 110,Critical Reasoning,20,72.73,2,1,2,91913,32.619459,-116.98582,29
2018000002,D,Kinesiology,65.0,0.43,KIN 100,Fundamentals of Nutrition,20,71.43,2,1,2,91913,32.619459,-116.98582,40
2018000002,F,General Education,55.0,0.43,MTH 090,Intermediate Algebra,20,67.86,2,1,2,91913,32.619459,-116.98582,4
2018000002,F,General Education,21.41,0.43,THE 105,New Testament,20,26.67,2,1,2,91913,32.619459,-116.98582,52
2018000003,D-,General Education,61.0,0.48,MTH 100,College Algebra,19,66.67,2,0,2,91913,32.619459,-116.98582,57
2018000003,F,General Education,16.0,0.48,SPA 105,Spanish II,19,35.48,2,0,2,91913,32.619459,-116.98582,19
2018000003,D-,Business Management,62.0,0.48,ACC 230,Managerial Accounting,19,90.63,2,0,2,91913,32.619459,-116.98582,17
2018000003,D-,Integrated Core,62.0,0.48,INT 110,Critical Reasoning,19,72.73,2,0,2,91913,32.619459,-116.98582,29
2018000005,D+,Business Management,67.0,0.77,ACC 230,Managerial Accounting,22,96.88,3,1,1,92377,34.157763,-117.405966,17
2018000005,F,Integrated Core,58.0,0.77,INT 110,Critical Reasoning,22,75.0,3,1,1,92377,34.157763,-117.405966,29
2018000005,D,General Education,65.0,0.77,WRI 105,College Composition II,22,78.57,3,1,1,92377,34.157763,-117.405966,10
2018000005,A-,General Education,90.7,2.78,COM 105,Oral Communication,22,88.0,3,1,1,92377,34.157763,-117.405966,41
2018000005,B-,Business Management,80.68,2.78,ECO 115,Macroeconomics,22,94.12,3,1,1,92377,34.157763,-117.405966,89
2018000005,C+,Integrated Core,76.5,2.78,INT 200,Classical Rhetoric,22,86.67,3,1,1,92377,34.157763,-117.405966,25
2018000005,C,General Education,74.44,2.78,BIO 100,Natural World: Biology,22,90.32,3,1,1,92377,34.157763,-117.405966,77
2018000007,A,Business Management,94.03,3.34,ECO 115,Macroeconomics,18,97.06,2,1,1,92596,33.665848,-117.04966,89
2018000007,A-,Integrated Core,91.47,3.34,INT 100,Interdisciplinary Liberal Arts,18,100.0,2,1,1,92596,33.665848,-117.04966,25
2018000007,B+,Business Management,86.85,3.34,MGT 100,Foundations of Management,18,96.55,2,1,1,92596,33.665848,-117.04966,79
2018000007,A-,General Education,91.51,3.34,WRI 100,College Composition I,18,95.45,2,1,1,92596,33.665848,-117.04966,10
2018000010,A,Integrated Core,98.22,3.76,INT 100,Interdisciplinary Liberal Arts,18,91.11,3,1,3,94560,37.504514,-122.032916,25
2018000010,B,Business Management,84.86,3.76,MGT 100,Foundations of Management,18,100.0,3,1,3,94560,37.504514,-122.032916,79
2018000010,A-,Business Management,91.55,3.76,ECO 115,Macroeconomics,18,100.0,3,1,3,94560,37.504514,-122.032916,89
2018000010,A,General Education,96.09,3.76,MTH 100,College Algebra,18,98.04,3,1,3,94560,37.504514,-122.032916,34
2018000011,A,General Education,95.17,4.0,WRI 105,College Composition II,18,97.78,3,1,3,92563,33.580016,-117.14736,90
2018000011,A,Arts and Humanities,97.95,4.0,COM 100,Introduction to Communication,18,97.06,3,1,3,92563,33.580016,-117.14736,41
2018000011,A,Psychology,138.52,4.0,PSY 150,Introduction to Psychology,18,93.33,3,1,3,92563,33.580016,-117.14736,70
2018000012,A-,General Education,90.0,3.0,WRI 090,Intermediate Composition,18,89.13,3,1,1,92236,33.686145,-116.172918,90
2018000012,B+,General Education,87.12,3.0,MTH 090,Intermediate Algebra,18,84.31,3,1,1,92236,33.686145,-116.172918,34
2018000012,B,Integrated Core,83.89,3.0,INT 100,Interdisciplinary Liberal Arts,18,88.89,3,1,1,92236,33.686145,-116.172918,25
2018000012,C,General Education,75.8,3.0,ECO 100,Introduction to Economics,18,91.18,3,1,1,92236,33.686145,-116.172918,89
2018000014,A,Kinesiology,95.91,4.0,KIN 325,Motor Control &amp; Learning,21,100.0,3,1,1,83646,43.649557,-116.431756,40
2018000014,A,Integrated Core,100.4,4.0,INT 200,Classical Rhetoric,21,100.0,3,1,1,83646,43.649557,-116.431756,25
2018000014,A,Integrated Core,93.58,4.0,INT 300,Ethics,21,100.0,3,1,1,83646,43.649557,-116.431756,29
2018000016,WF,General Education,0.0,1.52,MTH 090,Intermediate Algebra,19,81.82,3,0,1,0,0.0,0.0,34
2018000016,B+,General Education,88.02,1.52,WRI 090,Intermediate Composition,19,76.09,3,0,1,0,0.0,0.0,90
2018000016,D,Integrated Core,64.02,1.52,INT 100,Interdisciplinary Liberal Arts,19,88.89,3,0,1,0,0.0,0.0,25
2018000016,D+,Business Management,69.02,1.52,MGT 100,Foundations of Management,19,86.21,3,0,1,0,0.0,0.0,79
2018000017,A-,General Education,90.63,3.61,WRI 090,Intermediate Composition,19,91.3,3,0,1,92069,33.170775,-117.158676,90
2018000017,A-,Kinesiology,91.5,3.61,KIN 150,Intro to Athletic Training,19,93.02,3,0,1,92069,33.170775,-117.158676,51
2018000017,B,General Education,84.28,3.61,MTH 100,College Algebra,19,96.67,3,0,1,92069,33.170775,-117.158676,57
2018000020,A-,Integrated Core,90.18,3.85,INT 100,Interdisciplinary Liberal Arts,18,93.33,3,0,2,0,0.0,0.0,25
2018000020,A,General Education,94.77,3.85,MTH 090,Intermediate Algebra,18,96.08,3,0,2,0,0.0,0.0,34
2018000020,A,General Education,96.38,3.85,WRI 090,Intermediate Composition,18,86.96,3,0,2,0,0.0,0.0,90
2018000022,B+,Integrated Core,88.21,2.93,INT 300,Ethics,21,84.78,2,0,2,92126,32.908449,-117.14138,29
